,title,studios,type,genres,ratio_rank,completed_count,start_date,anime_id
8591,Nuki Doki! Tenshi to Akuma no Sakusei Battle - Revolution,Collaboration Works,OVA,Hentai,6073.0,4625,2017,34492
8592,Injuu Gakuen La Blue Girl,,OVA,Hentai|Demons,6373.0,4395,1992,1272
8593,Kojin Taxi,Studio Jam,OVA,Hentai,7052.0,2853,2002,2357
8594,Boku no Hero Academia: Training of the Dead,Bones,OVA,Action|Comedy|School|Super Power|Shounen,1033.0,137175,2017,35459
8595,Queen's Blade: Utsukushiki Toushi-tachi,Arms,OVA,Action|Adventure|Fantasy|Ecchi,4713.0,10418,2010,8456
8596,Zutto Suki Datta,Queen Bee,OVA,Drama|Hentai|School,8005.0,1738,2017,34895
8597,Shitai wo Arau The Animation,ORADA COMPANY,OVA,Hentai,8737.0,1303,2003,2348
8598,I''s Pure,Studio Pierrot|Arms,OVA,Comedy|Drama|Romance|Ecchi|School,3622.0,15484,2005,811
8599,Maro no Kanja wa Gatenkei,Studio 1st,OVA,Hentai,7085.0,2857,2015,30454
8600,Iblard Jikan,Studio Ghibli,OVA,Fantasy,4162.0,9639,2007,2891
8601,Inyoku Tokkyuu Zetsurinou,,OVA,Hentai,7900.0,1765,2007,4730
8602,White Blue,PoRO,OVA,Hentai,8250.0,0,2020,42757
8603,Uchuu Kaizoku Sara,Anime Antenna Iinkai,OVA,Sci-Fi|Supernatural|Hentai,5091.0,6361,2008,4360
8604,Kodomo no Jikan Recap,Diomedéa,OVA,Comedy|Ecchi|School,4503.0,8021,2008,4786
8605,Nagareboshi Lens,Kinema Citrus,OVA,Romance|Shoujo,3974.0,16852,2012,13833
8606,Haiyore! Nyaruko-san W: W ni Sayonara/Kono Onsen ni Koi no Konton wo,Xebec,OVA,Comedy|Ecchi|Parody,2780.0,24603,2014,23619
8607,Canvas: Sepia-iro no Motif,Studio Kyuuma,OVA,Comedy|Romance|Slice of Life,7418.0,4186,2001,695
8608,Oretachi ni Tsubasa wa Nai: Hadairo Ritsu Kyuuwari Zou!?,Nomad,OVA,Drama|Fantasy|Romance|Ecchi|Harem,5174.0,7928,2011,10547
8609,Amanee!: Tomodachinchi de Konna Koto ni Naru Nante!,Studio 1st,OVA,Hentai,4151.0,8936,2013,21069
8610,"Hanayaka Nari, Waga Ichizoku: Kinetograph",Anpro|teamKG,OVA,Drama|Historical|Josei,5346.0,8328,2012,14145
8611,Akatsuki no Yona OVA,Studio Pierrot,OVA,Action|Comedy|Fantasy|Shoujo,579.0,82283,2015,30370
8612,Fairy Tail OVA (2016),A-1 Pictures,OVA,Comedy|Fantasy|Ecchi|Shounen,2243.0,55578,2016,32930
8613,Corpse Party: Tortured Souls - Bougyakusareta Tamashii no Jukyou,asread.,OVA,Horror|Mystery|Supernatural,1730.0,258447,2013,15037
8614,"Iriya no Sora, UFO no Natsu",Toei Animation,OVA,Drama|Romance|Sci-Fi,3722.0,13138,2005,358
8615,Akibakei Kanojo,Image House,OVA,Hentai,4665.0,8946,2004,1896
8616,Watashi ga Toriko ni Natte Yaru,,OVA,Hentai,4993.0,6264,2015,31189
8617,Ane Koi: Suki Kirai Daisuki.,Studio Prokion,OVA,Hentai,4536.0,7355,2013,16642
8618,Kowaremono: Risa The Animation,Studio 1st,OVA,Hentai,5463.0,5795,2016,32267
8619,Kizuna: Koi no kara Sawagi,Zexcs,OVA,Boys Love|Drama|Romance|Erotica,5381.0,4829,2001,734
8620,Mashou no Nie 3,Anime Antenna Iinkai,OVA,Hentai,6390.0,3517,2016,33165
8621,Yakin Byoutou Ni,Studio 9 Maiami,OVA,Hentai,7090.0,2745,2004,1388
8622,Aku no Onna Kanbu,T-Rex,OVA,Hentai,5158.0,6295,2011,11745
8623,Boku dake no Hentai Kanojo Motto♥ The Animation,Studio 1st,OVA,Hentai,5957.0,4717,2017,36109
8624,Arata naru Sekai: World's/Start/Load/End,Madhouse,OVA,Sci-Fi,4957.0,11539,2012,14373
8625,Tenjou Tenge: The Ultimate Fight,Madhouse,OVA,Adventure|Drama|Romance|Supernatural|Martial Arts|Shounen,2694.0,31274,2005,448
8626,Goulart Knights: Evoked the Beginning Black,Studio Blanc,OVA,Action|Drama|Fantasy|Supernatural|Shoujo,7249.0,4808,2010,6787
8627,Hunter x Hunter: Greed Island,Nippon Animation,OVA,Action|Adventure|Fantasy|Super Power|Shounen,641.0,114398,2003,138
8628,Byston Well Monogatari: Garzey no Tsubasa,J.C.Staff,OVA,Action|Fantasy,8754.0,6284,1996,1657
8629,Mahou Shoujo Elena,Studio Fantasia|Rabbit Gate,OVA,Supernatural|Hentai,6325.0,3808,2011,10770
8630,Hitou Meguri Kakure Yu: Mao-hen,Kantou Douga Kai,OVA,Hentai,6188.0,4153,2013,15839
8631,Kouin Tenshi: Haitoku no Lycéenne,GAV Video,OVA,Hentai,10138.0,660,1998,3541
8632,Magi: Sinbad no Bouken,Lay-duce,OVA,Action|Adventure|Fantasy|Shounen,719.0,78210,2014,22097
8633,One: Kagayaku Kisetsu e,Triple X,OVA,Drama|Supernatural,9167.0,1514,2001,675
8634,Daishikkin Helena,Y.O.U.C,OVA,Hentai,7678.0,2702,2005,3250
8635,Ane Yome Quartet,New Generation,OVA,Hentai,3583.0,10380,2015,30614
8636,Yokorenbo: Immoral Mother,Suzuki Mirano,OVA,Hentai,4949.0,6246,2009,6892
8637,Inyouchuu Shoku: Ryoushokutou Taimaroku,,OVA,Fantasy|Hentai|Demons,6664.0,3252,2008,4057
8638,Higurashi no Naku Koro ni Rei,Studio Deen,OVA,Comedy|Mystery|Supernatural|Suspense|Psychological,1062.0,125161,2009,3652
8639,Shoujo Ramune,New Generation,OVA,Hentai,3907.0,20940,2016,32587
8640,Tokyo Daigaku Monogatari,Shinkuukan,OVA,Comedy|Drama|Romance|Ecchi|School,9426.0,1582,2004,1053
8641,Hajimete no Orusuban,BreakBottle,OVA,Hentai,7230.0,660,2020,41793
8642,Kyonyuu Kazoku Saimin,T-Rex,OVA,Hentai,5056.0,5900,2014,22543
8643,Netorare Zuma,T-Rex,OVA,Hentai,6312.0,4083,2012,14657
8644,Discipline Zero,Studio 9 Maiami,OVA,Hentai,5314.0,6547,2010,7456
8645,Sotsugyou ** Densha,Suzuki Mirano,OVA,Hentai,9225.0,739,2020,41235
8646,Ane to Boin,Flavors Soft,OVA,Hentai,5037.0,7182,2005,2411
8647,Bust to Bust: Chichi wa Chichi ni,,OVA,Hentai,5004.0,6239,2010,9442
8648,Batman: Gotham Knight,Bee Train|Production I.G|Madhouse|Studio 4°C,OVA,Action|Adventure|Martial Arts,2941.0,20550,2008,4094
8649,Wizard Girl Ambitious,PoRO,OVA,Fantasy|Hentai,5185.0,6710,2011,10827
8650,My Life As,Meltdown,OVA,Comedy|Girls Love|Erotica|Hentai,9620.0,932,1999,5383
8651,Himekishi Lilia,Anime Antenna Iinkai,OVA,Fantasy|Horror|Supernatural|Hentai|Demons,5377.0,4831,2006,3992
8652,Bakunyuu Oyako,Y.O.U.C,OVA,Hentai|School,5965.0,6420,2004,2871
8653,Akebi no Hana: Maho,T-Rex,OVA,Hentai,7787.0,2784,2011,10552
8654,Gibo,,OVA,Drama|Romance|Hentai,7457.0,3050,2001,1406
8655,High School DxD BorN: Yomigaeranai Fushichou,TNK,OVA,Action|Comedy|Romance|Ecchi|Demons|Harem|School,1355.0,95892,2015,32215
8656,Wanna. SpartanSex Spermax!!!,Suzuki Mirano,OVA,Hentai,5667.0,4416,2013,17251
8657,Betsu ni Anta no Tame ni Ookiku Natta n ja Nai n Dakara ne!!,Studio Boogie Nights,OVA,Hentai,6379.0,4569,2011,10553
8658,Shoujo Senki Brain Jacker,Schoolzone,OVA,Supernatural|Hentai,7884.0,2001,2011,10101
8659,Taimanin Asagi 2,T-Rex,OVA,Supernatural|Hentai|Demons,6200.0,4976,2015,31652
8660,Starless: 21st Century Nymphomaniacs,Studio 9 Maiami,OVA,Hentai,5662.0,5229,2012,14129
8661,I''s,Studio Pierrot,OVA,Drama|Romance,6571.0,6097,2002,1084
8662,Eureka Seven AO: Jungfrau no Hanabana-tachi,Bones,OVA,Action|Adventure|Drama|Sci-Fi|Mecha,5864.0,6185,2012,14875
8663,Swing Out Sisters,Tryforce,OVA,Hentai,3944.0,9148,2011,12143
8664,"Busou Shoujo Machiavellianism: Doki! ""Goken-darake"" no Ian Ryokou",SILVER LINK.|Connect,OVA,Action|School|Shounen,2847.0,31333,2017,35314
8665,Houkago Mania Club: Koi no Hoshii no,Himajin Planning,OVA,Girls Love|Erotica|Hentai,8963.0,1815,2003,3160
8666,Kamisama Hajimemashita OVA,TMS Entertainment,OVA,Comedy|Fantasy|Romance|Supernatural|Demons|Shoujo,582.0,86359,2013,18661
8667,Choujigen Game Neptune The Animation: Yakusoku no Eien - True End,David Production,OVA,Action|Comedy|Fantasy|Sci-Fi,2628.0,22672,2014,20479
8668,Onegai☆Twins: Natsu wa Owaranai,Daume,OVA,Comedy|Drama|Romance,2896.0,24127,2004,524
8669,Karakai Jouzu no Takagi-san: Water Slide,Shin-Ei Animation,OVA,Comedy|Romance|Slice of Life|Shounen,978.0,57400,2018,37621
8670,Sakura Tsuushin,Shaft,OVA,Comedy|Drama|Romance|Slice of Life,5869.0,6258,1997,818
8671,Shin Megami Tensei: Tokyo Mokushiroku,J.C.Staff,OVA,Action|Horror|Sci-Fi|Supernatural|Demons,8265.0,3270,1995,1338
8672,Misuzu: Ikenai Koto,Studio 9 Maiami,OVA,Hentai,8305.0,2389,2016,33515
8673,Mahou Shoujo Ai,Shinkuukan,OVA,Action|Horror|Supernatural|Hentai,6090.0,4022,2003,2988
8674,Guardian Hearts,Venet,OVA,Comedy|Romance|Ecchi|School,7254.0,3778,2003,824
8675,PuriGorota: Uchuu no Yuujou Daibouken,J.C.Staff,OVA,Adventure|Sci-Fi|Kids,9228.0,2145,2008,5656
8676,Kuroinu: Kedakaki Seijo wa Hakudaku ni Somaru,Majin,OVA,Action|Fantasy|Hentai,3407.0,19297,2012,11827
8677,First Kiss Monogatari,,OVA,Drama|Romance,9273.0,1698,2000,725
8678,Pet Life,Kantou Douga Kai,OVA,Hentai,6450.0,3611,2011,10392
8679,Baoh Raihousha,Studio Pierrot,OVA,Action|Sci-Fi|Martial Arts|Super Power|Shounen,5495.0,9767,1989,1468
8680,Nichijou: Nichijou no 0-wa,Kyoto Animation,OVA,Comedy|Slice of Life|School|Shounen,1399.0,57793,2011,8857
8681,Sex Pistols,,OVA,Boys Love|Comedy|Drama|Supernatural|Erotica,4036.0,22527,2010,5719
8682,Shinmai Maou no Testament: Toujou Basara no Hard Sweet na Nichijou,Production IMS,OVA,Action|Fantasy|Romance|Ecchi|Demons|Harem,2074.0,90067,2015,29027
8683,Battle Royal High School,AIC,OVA,Action|Horror|Supernatural|Demons|Martial Arts|Super Power,7891.0,3527,1987,3625
8684,Eguchi Hisashi no Nantoka Narudesho!,Madhouse,OVA,Comedy|Horror|Supernatural|Parody|Shoujo,9876.0,774,1990,5554
8685,Hitou Meguri Kakure Yu,Kantou Douga Kai,OVA,Hentai,6813.0,3902,2010,9487
8686,Senran Kagura Estival Versus: Mizugi-darake no Zenyasai,Artland|Hoods Entertainment,OVA,Action|Comedy|Ecchi,4901.0,10158,2015,27967
8687,Rinkan Club,Seven,OVA,Hentai,6128.0,3715,2011,10546
8688,.hack//G.U. Returner,Bee Train,OVA,Adventure|Drama|Fantasy|Sci-Fi|Game,4042.0,13602,2007,2928
8689,Oide yo! Mizuryuu Kei Land,T-Rex,OVA,Hentai,3856.0,10162,2017,35581
8690,Nekojiru-sou,J.C.Staff,OVA,Avant Garde|Comedy|Psychological,2193.0,44002,2001,601
8691,Eiken: Eikenbu yori Ai wo Komete,J.C.Staff,OVA,Comedy|Ecchi|Harem|School,7227.0,18275,2003,788
8692,Ai Shimai: Futari no Kajitsu,Office Take Off,OVA,Hentai,5317.0,7001,2001,1634
8693,Ane☆Haramix,Studio Ten Carat,OVA,Hentai,4691.0,8221,2006,2866
8694,Yuru Yuri Nachuyachumi!,TYO Animations,OVA,Comedy|Girls Love|Slice of Life,994.0,49029,2015,23225
8695,The Guts!,Anime Antenna Iinkai,OVA,Hentai,6049.0,4815,2005,3403
8696,Dogs: Bullets & Carnage,David Production,OVA,Action|Seinen,2042.0,36720,2009,5593
8697,Gunnm 3D Special,,OVA,Action|Sci-Fi|Sports,9475.0,1962,2000,17659
8698,Karas,Tatsunoko Production,OVA,Action|Fantasy|Sci-Fi|Super Power,2231.0,32880,2005,389
8699,Soukihei MD Geist,Zero-G Room,OVA,Action|Sci-Fi|Mecha|Military,7107.0,8993,1986,1285
8700,Prism Magical: Prism Generations!,Asahi Production,OVA,Comedy|Ecchi,9237.0,1660,2010,9506
8701,Seitokai Yakuindomo OVA,GoHands,OVA,Comedy|Slice of Life|School|Shounen,699.0,77988,2011,10119
8702,Shikkoku no Shaga The Animation,Seven,OVA,Hentai,4185.0,4686,2017,34388
8703,Ao no 6-gou,Gonzo,OVA,Action|Adventure|Sci-Fi|Mecha|Military,2663.0,27911,1998,1051
8704,Koharu Biyori,Daume,OVA,Comedy|Sci-Fi|Ecchi,4377.0,12160,2007,3085
8705,Rin x Sen + Ran -> Sem: Cross Mix,Suzuki Mirano,OVA,Hentai,4944.0,5263,2013,18525
8706,Rurouni Kenshin: Meiji Kenkaku Romantan - Shin Kyoto-hen,Studio Deen,OVA,Action|Drama|Historical|Samurai|Shounen,3833.0,15938,2011,11441
8707,Kagachi-sama Onagusame Tatematsurimasu: Netorare Mura Inya Hanashi The Animation,Seven,OVA,Hentai,6530.0,3485,2013,19857
8708,Iron Virgin Jun,Dynamic Planning,OVA,Action|Comedy|Fantasy|Martial Arts|Super Power,9996.0,1321,1992,1641
8709,Choisuji,Blue Cat,OVA,Hentai,6745.0,3939,2007,4491
8710,Kanojo ga Mimai ni Konai Wake,T-Rex,OVA,Drama|Hentai,6544.0,3179,2010,9467
8711,Swamp Stamp Anime Edition,Studio 9 Maiami,OVA,Hentai,7646.0,2827,2017,35726
8712,Gakuen no Ikenie: Nagusami Mono to Kashita Kyonyuu Furyou Shoujo,Office Takeout,OVA,Hentai,7645.0,2782,2015,30658
8713,Kimi no Iru Machi: Tasogare Kousaten,Tatsunoko Production,OVA,Drama|Romance|School|Shounen,2414.0,24456,2012,11313
8714,Sagurare Otome The Animation,Studio 1st,OVA,Hentai,6303.0,4541,2017,34491
8715,Asagao to Kase-san.,Zexcs,OVA,Girls Love|Romance|School|Shoujo,1298.0,45851,2018,36214
8716,Koukai Benjo The Animation,Office Takeout,OVA,Drama|Hentai|Psychological|School,6967.0,3211,2013,17012
8717,YU-NO,PP Project,OVA,Sci-Fi|Hentai,9455.0,1333,1998,3883
8718,Panchira Teacher,AT-2,OVA,Hentai|School,5808.0,5915,2004,3050
8719,Triage X: Recollection XOXO,Xebec,OVA,Action|Ecchi|School|Shounen,4454.0,13801,2015,30250
8720,Tsugou no Yoi Sexfriend?,Collaboration Works,OVA,Hentai|Harem,3453.0,10476,2012,15537
8721,Mahou no Chocolate,Ishikawa Pro,OVA,Drama|Romance,8683.0,2411,2001,1949
8722,Yuuguu Settai: Kotou no Gokuraku e Youkoso,Shinkuukan,OVA,Hentai,8274.0,2026,2004,1788
8723,.hack//Liminality,Bee Train,OVA,Mystery|Sci-Fi|Game,3531.0,22431,2002,299
8724,"Sora no Iro, Mizu no Iro",Himajin Planning,OVA,Hentai,3969.0,9935,2006,2135
8725,Noblesse: Pamyeol-ui Sijak,Studio Animal,OVA,Action|Adventure|Supernatural,2327.0,31926,2015,32566
8726,Aria the OVA: Arietta,Hal Film Maker,OVA,Fantasy|Sci-Fi|Slice of Life|Shounen,1893.0,20566,2007,2563
8727,Houkago: Nureta Seifuku,T-Rex,OVA,Hentai,5675.0,5553,2005,2896
8728,Nuki Doki! Tenshi to Akuma no Sakusei Battle,PoRO,OVA,Hentai,4359.0,8676,2013,17867
8729,Koiito Kinenbi The Animation,T-Rex,OVA,Hentai,3530.0,9574,2012,15843
8730,Shinsei: Futanari Idol - Dekatama-kei!,Studio 9 Maiami,OVA,Hentai,5636.0,4900,2016,32239
8731,Dai Mahou Touge,Diomedéa,OVA,Comedy|Supernatural,3612.0,14757,2006,933
8732,Kami nomi zo Shiru Sekai: Tenri-hen,Manglobe,OVA,Comedy|Romance|Supernatural|Harem|Shounen,556.0,106490,2012,15117
8733,Cafe Junkie,Suzuki Mirano,OVA,Hentai,4392.0,9717,2008,5464
8734,Ano Ko to Ii Koto,Studio 1st,OVA,Hentai,4508.0,8150,2015,31117
8735,Ecchi na Shintai Sokutei Anime Edition,Studio 9 Maiami,OVA,Hentai,6632.0,3356,2016,34311
8736,Kashimashi: Girl Meets Girl - Shoujo wa Shoujo ni Koi wo Shita,Studio Hibari,OVA,Comedy|Drama|Girls Love|Romance|Slice of Life|School,4257.0,11379,2006,1654
8737,Lesson XX,SIDO LIMITED,OVA,Boys Love|Romance,6393.0,5550,1995,1908
8738,Mujaki no Rakuen,,OVA,Comedy|Romance|Ecchi|School|Seinen,5581.0,9550,2014,23423
8739,Appleseed XIII,Production I.G|Welz Animation Studios,OVA,Action|Sci-Fi|Mecha|Military|Police,6183.0,4580,2011,9737
8740,Ryokunohara Meikyuu,AIC,OVA,Avant Garde|Boys Love|Drama|Romance|Psychological|Shoujo,9130.0,2112,1990,2219
8741,One Piece: Romance Dawn Story,Toei Animation,OVA,Action|Comedy|Fantasy|Super Power|Shounen,1939.0,36167,2008,5252
8742,Tekken,Studio Deen,OVA,Action|Adventure|Sci-Fi|Martial Arts,6909.0,11857,1998,537
8743,Imouto Jiru,T-Rex,OVA,Hentai,5862.0,5494,2003,1783
8744,Ran->Sem: Hakudaku Delmo Tsuma no Miira Tori,Suzuki Mirano,OVA,Hentai,5263.0,5245,2011,10458
8745,Yuragi-sou no Yuuna-san OVA,Xebec|Signal.MD,OVA,Comedy|Romance|Supernatural|Ecchi|Harem|Shounen,2403.0,21973,2018,36950
8746,Cleavage,Studio 9 Maiami,OVA,Hentai,4909.0,9043,2006,3537
8747,Inko,,OVA,Girls Love|Erotica|Hentai,7994.0,2810,2005,5890
8748,Code:Breaker OVA,Kinema Citrus,OVA,Action|Comedy|Supernatural|Ecchi|School|Super Power|Shounen,3639.0,19151,2012,15633
8749,Amada Anime Series: Super Mario Brothers,,OVA,Adventure|Comedy|Shounen,9391.0,1862,1989,4389
8750,Shakugan no Shana S,J.C.Staff,OVA,Action|Drama|Fantasy|Romance|Supernatural|School,1555.0,55128,2009,6572
8751,Juvenile Pornography The Animation,Office Takeout,OVA,Hentai,5459.0,6605,2017,36755
8752,Fault!!,T-Rex,OVA,Hentai,3586.0,13295,2009,7053
8753,Robotica*Robotics,CoMix Wave Films,OVA,Boys Love|Sci-Fi|Slice of Life|Psychological,4630.0,9304,2010,12137
8754,12-sai.,SynergySP,OVA,Romance|School|Shoujo,5378.0,6435,2014,23579
8755,Front Innocent: Mou Hitotsu no Lady Innocent,Arms,OVA,Hentai|Historical,4584.0,9469,2005,2136
8756,Sweat Punch,Studio 4°C,OVA,Action|Fantasy|Historical|Mecha,3035.0,18523,2002,1072
8757,Genkaku Cool na Sensei ga Aheboteochi!,Peak Hunt,OVA,Hentai,3921.0,8514,2015,29261
8758,Boku no Yayoi-san 2,,OVA,Hentai,7317.0,2591,2016,33750
8759,My Imouto: Koakuma na A-Cup,Lilix,OVA,Hentai,5051.0,7010,2012,12057
8760,"Kono Danshi, Sekka ni Nayandemasu.",CoMix Wave Films,OVA,Boys Love|Drama|School,3882.0,15629,2014,25143
8761,Fairy Tail OVA,Satelight|A-1 Pictures,OVA,Comedy|Fantasy|Ecchi|Shounen,1225.0,124486,2011,9982
8762,TANK S.W.A.T. 01,DOGA Productions,OVA,Mecha|Police,9730.0,1387,2006,2181
8763,Arcade Gamer Fubuki,Shaft,OVA,Action|Comedy|Sports|Ecchi|Parody|Super Power|Shounen,8376.0,2855,2002,1596
8764,Rinkan Biyaku Chuudoku: Nigeba Nashi! 1428-nin no Seito Zenin ni Sex Sareru Reijou Sayaka,BreakBottle,OVA,Hentai,5902.0,4683,2015,31400
8765,"Kuusen Madoushi Kouhosei no Kyoukan: Lecty no, Ikimonogatari",Diomedéa,OVA,Action|Drama|Fantasy|School,4524.0,15269,2016,31156
8766,Kishibe Rohan wa Ugokanai,David Production,OVA,Action|Mystery|Supernatural|Shounen,587.0,80330,2017,33191
8767,Isekai Harem Monogatari,Majin,OVA,Fantasy|Hentai|Harem,3428.0,8156,2020,41848
8768,Shintaisou: Kari,ORADA COMPANY,OVA,Hentai,6714.0,3426,2002,1633
8769,Angel Core: Tenshi-tachi no Sumika,Shura,OVA,Action|Hentai|Historical|Mecha|Military,7955.0,3114,2003,2946
8770,.hack//Quantum,Kinema Citrus,OVA,Action|Adventure|Fantasy|Sci-Fi|Game,2416.0,26712,2011,9332
8771,Gakuen Saimin Reido,Studio Eromatick,OVA,Hentai,5245.0,6338,2010,8293
8772,Yumekuri,Diomedéa,OVA,Slice of Life|Seinen,7639.0,4713,2012,15535
8773,JK to Ero Konbini Tenchou,PoRO,OVA,Hentai,5186.0,5356,2016,32864
8774,Hajimete no Gal: Hajimete no Bunkasai,NAZ,OVA,Comedy|Romance|Ecchi|School|Shounen,3176.0,44411,2017,35237
8775,After... The Animation,Melissa,OVA,Hentai|School,7448.0,4068,2007,3711
8776,Digital Devil Story: Megami Tensei,animate Film,OVA,Adventure|Drama|Fantasy|Horror|Mystery|Supernatural|Demons|Psychological|School,8264.0,4473,1987,2983
8777,Angel Blade,Front Line|Studio G-1Neo,OVA,Action|Hentai|Demons,5839.0,6195,2001,2324
8778,Imouto Paradise! 2,Rabbit Gate,OVA,Hentai,4079.0,10162,2013,19051
8779,Nudist Beach ni Shuugaku Ryokou de!! The Animation,Seven,OVA,Hentai,4470.0,9329,2016,32833
8780,Alignment You! You! The Animation,T-Rex,OVA,Supernatural|Hentai|Demons|School,4902.0,8299,2008,4010
8781,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka III OVA,J.C.Staff,OVA,Adventure|Comedy|Fantasy|Romance|Ecchi,2906.0,28059,2021,44983
8782,Battle Spirits: Ryuuko no Ken,,OVA,Action|Comedy|Martial Arts|Shounen,9451.0,2082,1993,1009
8783,Tengen Toppa Gurren Lagann: Ore no Gurren wa Pikka-Pika!!,Gainax,OVA,Action|Adventure|Comedy|Sci-Fi|Mecha,3232.0,22712,2007,10622
8784,Cherry & Gal's↑↑,BreakBottle,OVA,Hentai,5742.0,5895,2018,37089
8785,Saimin Seishidou,T-Rex,OVA,Hentai,4586.0,1235,2019,38470
8786,Oyakodon: Oppai Tokumori Bonyuu Tsuyudaku de,,OVA,Hentai,5880.0,5179,2012,15409
8787,Ichigo 100% OVA,Madhouse,OVA,Comedy|Romance|Ecchi|Harem|School|Shounen,3335.0,20462,2005,981
8788,Yamada-kun to 7-nin no Majo: Mou Hitotsu no Suzaku-sai,LIDENFILMS,OVA,Comedy|Romance|School|Shounen,1204.0,65926,2014,24627
8789,"Suki de Suki de, Suki de The Animation",Office Takeout,OVA,Hentai,4964.0,6378,2012,13595
8790,Accelerando: Datenshi-tachi no Sasayaki,Flavors Soft|Maboroshi Koubou,OVA,Hentai,4683.0,7308,2007,2852
8791,Bronze: Kouji Nanjo Cathexis,Madhouse,OVA,Boys Love|Music,6754.0,3487,1994,3007
8792,Nora,Filmlink International,OVA,Adventure|Sci-Fi|Space,10270.0,1217,1985,2088
8793,Aneki... My Sweet Elder Sister The Animation,T-Rex|Office Takeout,OVA,Hentai,5019.0,7121,2007,4600
8794,Saint Seiya: Meiou Hades Elysion-hen,Toei Animation,OVA,Action|Fantasy|Super Power|Shounen,2331.0,30913,2008,3515
8795,Tentacle and Witches,Oz Inc.,OVA,Supernatural|Hentai,4260.0,9676,2011,10683
8796,Secret Journey,Studio 9 Maiami,OVA,Comedy|Fantasy|Supernatural|Hentai,6329.0,4380,2016,32016
8797,Code Geass: Hangyaku no Lelouch - Nunnally in Wonderland,Sunrise,OVA,Comedy|Fantasy|Parody,3237.0,49772,2012,12685
8798,One Piece Recap,Toei Animation,OVA,Action|Adventure|Comedy|Fantasy|Super Power|Shounen,3306.0,13496,2010,8171
8799,Spelunker Sensei,Studio PuYUKAI,OVA,Comedy,8882.0,2032,2011,10406
8800,Mad★Bull 34,Magic Bus,OVA,Action|Police,6431.0,4224,1990,3448
8801,Mobile Suit Gundam SEED Destiny Final Plus: The Chosen Future,Sunrise,OVA,Drama|Sci-Fi|Mecha|Military|Space,3271.0,17218,2005,1241
8802,Nagato Yuki-chan no Shoushitsu: Owarenai Natsuyasumi,Satelight,OVA,Comedy|Slice of Life|Seinen,4009.0,12983,2015,30379
8803,Chibo,Y.O.U.C,OVA,Hentai,6921.0,4704,2005,2447
8804,Anime Tenchou,Gainax,OVA,Action|Parody,5970.0,7593,2002,3080
8805,Papa no Iukoto wo Kikinasai! OVA,feel.,OVA,Comedy|Romance|Slice of Life,2394.0,25992,2013,17875
8806,Final Fantasy,Madhouse,OVA,Action|Adventure|Comedy|Fantasy,5888.0,8161,1994,426
8807,Nanase Ren,Flavors Soft,OVA,Hentai,7088.0,3511,2005,2869
8808,Nikutai Ten'i,Arms,OVA,Girls Love|Erotica|Hentai,5829.0,6702,2003,1359
8809,Major: Message,SynergySP,OVA,Comedy|Drama|Sports|Shounen,1518.0,22152,2010,9890
8810,Taimanin Yukikaze,Magic Bus,OVA,Supernatural|Hentai|Demons,5661.0,5580,2013,20757
8811,Aisai Nikki,G-Lam,OVA,Hentai,5505.0,6455,2010,9721
8812,Boku no Yayoi-san,,OVA,Hentai,6634.0,3386,2015,29852
8813,Koakuma Kanojo The Animation,Office Takeout,OVA,Supernatural|Hentai|School,3542.0,12437,2013,20801
8814,Sei Yariman Gakuen Enkou Nikki The Animation,Seven,OVA,Hentai,4365.0,7603,2013,16472
8815,Uba,Y.O.U.C,OVA,Hentai,7520.0,3285,2004,827
8816,Fuyu no Semi,Venet,OVA,Boys Love|Drama|Romance|Erotica|Historical|Samurai,3292.0,13590,2007,2238
8817,6 Lovers,Soft Garage,OVA,Boys Love|Comedy|Drama|Romance|Slice of Life|Supernatural|Erotica|School,7691.0,4231,2021,35746
8818,Vanquished Queens,Arms,OVA,Action|Adventure|Fantasy|Ecchi,6522.0,4935,2013,16363
8819,Implicity,Studio 9 Maiami,OVA,Hentai,7483.0,1998,2017,35891
8820,Imouto Bitch ni Shiboraretai,T-Rex,OVA,Hentai,3550.0,13786,2017,35936
8821,Blood Royale,AT-2,OVA,Hentai,8038.0,2603,2002,1386
8822,Another: The Other - Inga,P.A. Works,OVA,Horror|Mystery|Suspense,1010.0,149578,2012,11701
8823,Boku no Pico,Sugar Boy|Blue Cat,OVA,Boys Love|Hentai,4127.0,135993,2006,1639
8824,Boy Meets Harem The Animation,,OVA,Hentai|Harem,3709.0,12706,2014,25667
8825,Seikatsu Shuukan The Animation,Seven,OVA,Hentai,3692.0,10438,2019,38866
8826,Kubikiri Cycle: Aoiro Savant to Zaregototsukai,Shaft,OVA,Action|Drama|Mystery|Supernatural,1767.0,31869,2016,33263
8827,Yagami Yuu,Flavors Soft,OVA,Hentai,6315.0,4666,2006,2870
8828,Dokyuu Hentai HxEros OVA,Project No.9,OVA,Action|Comedy|Supernatural|Ecchi|School|Shounen,5658.0,7087,2020,42803
8829,Ai Mai! Moe Can Change!,Frontier Works,OVA,Comedy|Sci-Fi,7697.0,4760,2012,12501
8830,Hana no Joshi Announcer: Newscaster Etsuko,AT-2,OVA,Hentai,5628.0,6219,2004,2955
8831,Shiiku x Kanojo: Tenshi no Kousoku-hen,Suzuki Mirano,OVA,Hentai,7466.0,4543,2016,33125
